Court Hearing,Phiên xét xử,2
"She was initially arrested by officers from the Qinghe Police Station on Bawusan Farm in 2020, for distributing Falun Gong informational materials.",Ban đầu bà bị người của Đồn Công an Thanh Hà bắt giữ ở Nông trường Bát Ngũ Tam vào năm 2020 vì phân phát tài liệu Pháp Luân Công.,22
"Without notifying his family, the Liuhe County Court held a secret hearing of his case and soon sentenced him to 4.5 years.","Tòa án quận Liễu Hà đã tiến hành một phiên xét xử bí mật vụ án của ông và nhanh chóng kết án ông 4,5 năm tù mà không hề thông báo cho gia đình ông.",22
"The Dianbai DistrictProcuratorateapproved Mr. Li’s arrest on March 24, 2023 and forwarded his case to the Maonan District Procuratorate on May 24.","Ngày 24 tháng 3 năm 2023, Viện Kiểm sát Quận Điện Bạch đã phê duyệt việc bắt giữ ông Lý và chuyển vụ án của ông cho Viện Kiểm sát Quận Mậu Danh vào ngày 24 tháng 5.",22
"Her mother passed away before she was released from prison, and Ms. Zhang was not allowed to see her before she died.",Mẹ bà đã qua đời trước khi bà được ra tù và bà không được phép gặp mẹ mình lần cuối.,22
"Xu insisted that Mr. Zhu violated the law by practicing Falun Gong, despite the lack of any legal basis for the persecution.","Từ khăng khăng rằng anh Chu đã vi phạm pháp luật khi tu luyện Pháp Luân Công, dù không có bất kỳ cơ sở pháp lý nào cho cuộc bức hại.",22
"Due to the poor living conditions and abuse while he was in custody, Mr. Zhu contracted tuberculosis and developed a liver problem.","Do điều kiện sinh hoạt tồi tàn và bị ngược đãi trong thời gian bị giam giữ, anh Chu mắc bệnh lao và bệnh gan.",22
Ms. Zhang was cleaning her home one day in March 2000 when a group of police officers broke in and questioned her.,"Một ngày trong tháng 3 năm 2000, khi bà Trương đang dọn dẹp nhà cửa thì một nhóm cảnh sát đã xông vào và tra hỏi bà.",22
"They confiscated her copy ofZhuan Falun, the main text of Falun Gong, a computer, a radio, an MP3 player; and several memory cards.","Họ tịch thuChuyển Pháp Luân(cuốn sách chính của Pháp Luân Công), 1 máy tính, 1 radio, 1 máy nghe nhạc MP3 và một số thẻ nhớ.",23
"According to her daughter, three court hearings were held following Ms. Rong’s arrest, but their family was never told whether she was sentenced.","Con gái bà cho hay, ba phiên tòa đã được tổ chức sau khi bà Nhung bị bắt, nhưng gia đình không bao giờ được thông báo rằng bà có bị kết án hay không.",23
The Qiaoxi District Police Department and Hongqi Police Station were responsible for her arrest and they also harassed her prior to her arrest.,Công an quận Kiều Tây và Đồn Công an Hồng Kỳ chịu trách nhiệm về vụ bắt giữ và họ cũng đã sách nhiễu bà trước khi tiến hành bắt giữ bà.,23
"Mr. Fan Yanqui, a 66-year-old veteran who lives in Qingdao City, Shandong Province was arrested on his way to work in August 2023."," Ông Phạm Diên Khải, một cựu chiến binh 66 tuổi ở thành phố Thanh Đảo, tỉnh Sơn Đông đã bị bắt trên đường đi làm vào tháng 8 năm 2023.",23
The Heshan District Police Department in her hometown of Yiyang City arrested her and kept her in a brainwashing center for one month.,Phòng Cảnh sát Hách Sơn thành phố Ích Dương quê nhà đã bắt giữ và nhốt bà trong một trung tâm tẩy não 1 tháng.,23
"Since the Chinese Communist Party ordered the persecution of Falun Gong in 1999, Mr. Fan has been repeatedly arrested for upholding his faith.","Kể từ khi Đảng Cộng sản Trung Quốc ra lệnh đàn áp Pháp Luân Công vào năm 1999, ông Phạm đã nhiều lần bị bắt vì kiên định với đức tin của mình.",23
"To prevent him from shouting “Falun Dafa is good,” they taped his mouth shut and only removed the tape when he had meals.","Để ngăn ông hô vang “Pháp Luân Đại Pháphảo”, họ đã bịt miệng ông lại và chỉ tháo băng ra khi ông ăn cơm.",23
"On the morning of April 19, the doctor reviewed the MRI results and was shocked to find that the egg-sized fibroid was gone!","Sáng 19 tháng 4, bác sỹ xem lại kết quả chụp MRI và bàng hoàng phát hiện khối u xơ cỡ quả trứng đã biến mất!",23
The doctor told me I had uterine fibroids there were about 47 x 52 x 29 mm (1.6 x 2 x 1.1 inches).,"Bác sỹ bảo tôi bị u xơ tử cung có kích thước khoảng 47 x 52 x 29 mm (1,6 x 2 x 1,1 inch).",23
They suspected him of having previously visited Foping to tell people about the persecution of Falun Gong and were determined to prosecute him.,Họ nghi ngờ trước kia ông đã đi tới Phật Bình để nói với người dân ở đó về cuộc bức hại Pháp Luân Công và quyết định truy tố ông.,23
She is not married so Ms. Zhang does not have any close family members to seek justice for her after she was arrested.,Vì chưa kết hôn nên bà Trương không có người thân đi đòi công lý cho bà sau khi bà bị bắt.,23
"On July 24, Mr. Qi received a call from the court-appointed lawyer saying he was scheduled to appear in court on July 31.","Ngày 24 tháng 7, ông Kỳ nhận được cuộc gọi từ luật sư do tòa chỉ định cho biết ông sẽ bị đưa ra xét xử vào ngày 31 tháng 7.",23
"An 82-year-old woman in Yanji City, Jilin Province, died on May 22, 2023, while serving three years for her faith in Falun Gong.","Bà An Phúc Tử, một cụ bà 82 tuổi ở thành phố Diên Cát, tỉnh Cát Lâm, đã qua đời vào ngày 22 tháng 5 năm 2023, trong khi đang thụ án 3 năm tù vì đức tin của bà vàoPháp Luân Công.",23
"Mr. Yao had an account on TikTok, where he used an alias to post Falun Gong information in various forms (videos, poems, etc.)","Ông Diêu có một tài khoản trên Tiktok, ở đây ông dùng bí danh để đăng các thông tin về Pháp Luân Công dưới nhiều dạng thức khác nhau (như video, thơ v.v.)",23
"In mid-April 2023, Mr. Zhu’s mother learned that he developed tuberculosis and liver problems and was admitted to the Beijing Public Security Hospital.","Giữa tháng 4 năm 2023, mẹ của anh Chu được thông báo anh mắc bệnh lao và các vấn đề về gan nên đã được đưa vào Bệnh viện Công an Bắc Kinh.",23
"Zhou Tieyong, a vice captain of Changli County Police Department, which oversees the Anshan Town Police Station, happened to be visiting the procuratorate.","Chu Thiết Dũng, một phó đội trưởng của Công an Huyện Xương Lê (cơ quan giám sát Đồn Công an Thị trấn An Sơn) đã tình cờ đến làm việc với viện kiểm sát.",23
Guo and Zhang pretended to be looking for his case and claimed that the Anshan Town Police Station had taken the bail form.,Quách và Trương giả vờ đang xem xét hồ sơ của ông và nói rằng Đồn Công an Thị trấn An Sơn đã cầm đơn bảo lãnh đó.,23
"He also became a more conscientious and caring teacher (he taught at the Luojia Town First Middle School in Qingshanhu District, Nanchang City).","Ông cũng trở thành một giáo viên tận tâm và chu đáo hơn (ông dạy tại Trường THCS Số 1 thị trấn La Gia ở quận Thanh Sơn Hồ, thành phố Nam Xương).",23
"After they were released hours later, they later submitted applications to dismiss the new bail condition and drop the cases against them altogether.","Sau khi được trả tự do vài giờ sau đó, họ đã nộp đơn yêu cầu hủy bỏ điều kiện bảo lãnh mới và bác bỏ hoàn toàn các vụ án chống lại họ.",23
"Ms. Wang and Mr. Wang were forced to sign the new bail forms, while Mr. Chen and Ms. Bai tore up the paperwork.","Bà Vương và ông Vương buộc phải ký tên vào đơn bảo lãnh mới, còn ông Trần và bà Bạch đã xé bỏ giấy tờ bảo lãnh.",23
"The Laiwu City Court tried Ms. Chen on September 1, 2020, but did not allow her family defender to represent her in court.",Tòa án thành phố Lai Vu đã xét xử bà Trần vào ngày 1 tháng 9 năm 2020 nhưng không cho phép người thân bào chữa cho bà đại diện cho bà trước tòa.,23
They didn’t target Ms. Guo that day because she was still recovering from an ankle fracture and was as yet unable to walk.,Ngày hôm đó họ không bắt bà Quách bởi vì bà vẫn chưa đi lại được sau khi bị thương ở mắt cá chân.,23
"Ms. Liu was arrested again in December 1999, when she went to the State Council’s Appeals Office to seek justice for Falun Gong.","Bà Lưu một lần nữa bị bắt vào tháng 12 năm 1999, khi tới Văn phòng Kháng cáo Trung ương để đòi công lý cho Pháp Luân Công.",23
"One time, the guards pressed him down on the ground and whipped him on the head with several metal hangers twisted into multi-strand wires.","Một lần, lính canh đè ông xuống đất và vụt vào đầu ông bằng chiếc móc sắt được làm bằng cách xoắn móc treo quần áo.",24
"On January 5 that year, another principal, Yan Shikang, kept her in his office until a group of officers came and took her away.","Vào ngày 5 tháng 1 cùng năm, Nghiêm Thế Khang (một hiệu trưởng khác) đã giữ cô trong văn phòng của ông ta cho đến khi một toán cảnh sát đến và đưa cô đi.",24
"Prosecutor Cai charged Mr. Li with “using a cult to undermine law enforcement,” a standard pretext used to frame and imprison Falun Gong practitioners.","Công tố viên Thái đã cáo buộc ông Lý tội danh “sử dụng tà giáo để phá hoại việc thực thi pháp luật”, một cái cớ thường được dùng để buộc tội và bỏ tù các học viên Pháp Luân Công.",24
"Due to strict information censorship in China, the incidents can’t always be reported in a timely manner, nor is all the information readily available.","Do sự kiểm duyệt thông tin nghiêm ngặt ở Trung Quốc, các trường hợp bức hại không phải lúc nào cũng được báo cáo kịp thời và không phải tất cả các thông tin đều sẵn có.",24
"The judge secretly announced their verdicts between June and July 2023, with Ms. Pan sentenced to three years and Mr. Yue to two years.","Thẩm phán đã bí mật tuyên án hai học viên trong khoảng thời gian từ tháng 6 đến tháng 7 năm 2023, theo đó bà Phan bị kết án 3 năm và ông Nhạc là 2 năm.",24
"Mr. Zhu’s lawyer received a notice from the Haidian District Procuratorate on March 29, 2023, saying that they escalated the charges against Mr. Zhu.","Ngày 29 tháng 3 năm 2023, luật sư của anh Chu nhận được thông báo từ Viện Kiểm sát Quận Hải Điến, nói rằng họ đã gia tăng cáo buộc đối với anh Chu.",24
"In addition to subjecting him to the above mentioned tortures, the guards also played nonstop videos slandering Falun Gong and forced him to watch.","Ngoài việc tra tấn ông như đã đề cập đến ở trên, lính canh còn phát liên tục các video phỉ báng Pháp Luân Công và cưỡng chế ông phải xem chúng.",24
"Eight Changli County, Hebei Province residents were arrested on August 16, 2022 for talking to people about Falun Gong in Anshan Town, Changli County.","[MINH HUỆ 25-08-2023] Tám cư dân huyện Xương Lê, tỉnh Hà Bắc đã bị bắt vào ngày 16 tháng 8 năm 2022 vì nói với người dân vềPháp Luân Côngở thị trấn An Sơn, huyện Xương Lê.",24
"Ms. Xuan Xiaowen, who was arrested together with them back in 2022, also joined them in requesting to have her bail and case dropped.",Bà Tuyên Hiếu Văn (một học viên bị bắt cùng với các học viên trên vào năm 2022) cũng cùng yêu cầu được tại ngoại và bác bỏ vụ án.,24
"Ms. Chen was surprised that her husband was able to focus on their family business, because in the past he cared little about family.","Bà Trần rất ngạc nhiên khi chồng mình có thể tập trung vào công việc kinh doanh của gia đình, vì trước đây ông ít khi đoái hoài đến gia đình.",24
Zhao held Mr. Chen in a dark room and slapped him in the face so hard that he was knocked down to the ground.,Cảnh sát Triệu đã nhốt ông Trần trong một căn phòng tối và tát vào mặt ông rất mạnh khiến ông ngã xuống đất.,24
"On June 25, the police submitted Mr. Qi’s case to the Laiwu DistrictProcuratorate, which forwarded it to the Laiwu District Court four days later.","Ngày 25 tháng 6, cảnh sát đã chuyển hồ sơ vụ án của ông Kỳ tới Viện Kiểm sát quận Lai Vu và 4 ngày sau tòa đã chuyển hồ sơ đến ​​Tòa án quận Lai Vu.",24
"The Wuhua District Court in Kunming Court initially scheduled a hearing for February 10, 2023, but postponed it one day before the court date.","Tòa án Quận Ngũ Hoa (ở Côn Minh) ban đầu dự kiến mở phiên tòa xét xử vào ngày 10 tháng 2 năm 2023, nhưng đã hoãn lại 1 ngày trước thời điểm xét xử.",24
"Since the procuratorate had refused to take their applications, Mr. Wang, Ms. Wang, Mr. Chen, and Jia next visited the Anshan Town Police Station.","Vì viện kiểm sát từ chối tiếp nhận yêu cầu của họ, ông Vương, bà Vương, ông Trần và Giả đã đến Đồn Công an Thị trấn An Sơn.",24
"The result was the same, except that the fibroid was even larger, 48 x 53 x 30 mm (1.8 x 2.1 x 1.1 inches).","Kết quả vẫn như nhau, ngoại trừ khối u thậm chí còn lớn hơn, 48 x 53 x 30 mm (1,8 x 2,1 x 1,1 inch).",24
"The Yuanshi CountyProcuratorateput the three practitioners on criminal detention on March 16, 2022 and they were then transferred to the Shijiazhuang Second Detention Center.","Ngày 16 tháng 3 năm 2022, Viện Kiểm sát huyện Nguyên Thị đã tạm giam hình sự 3 học viên này và sau đó họ bị chuyển đến trại tạm giam Số 2 Thạch Gia Trang.",24
Mr. Zhu was first taken to the Pingxifu Police Station and then transferred to the Beijing City No. 3 Detention Center the next day.,Đầu tiên anh Chu bị giải đến Đồn Cảnh sát Bình Tây Phủ và sau đó vào ngày hôm sau bị chuyển đếnTrại tạm giamSố 3 Thành phố Bắc Kinh.,24
The arresting officers from the Criminal Investigation Team of the Kaifu District Police Department in Changsha came in three cruisers and raided her residence.,Các nhân viên tham gia bắt giữ của Đội Điều tra Hình sự thuộc phòng Cảnh sát Quận Khai Phúc ở Trường Sa đã lái ba chiếc xe cảnh sát đến và đột kích nơi ở của bà.,24
"The Haidian District Court held two hearings of Mr. Zhu’s case on February 6 and May 12, 2023, and convicted him on June 20.",Tòa án Quận Hải Điến đã tổ chức 2 phiên xét xử vụ án của anh Chu vào các ngày 6 tháng 2 và ngày 12 tháng 5 năm 2023 và kết án anh vào ngày 20 tháng 6.,24
"The police raided Mr. Tang’s home and confiscated his computer, cell phone, house deed, and business license (he co-owns a business with a partner).","Cảnh sát đã đột kích nhà của anh Đường và tịch thu các vật dụng của anh bao gồm: máy tính, điện thoại di động, giấy tờ nhà, giấy phép kinh doanh (anh là đồng sở hữu doanh nghiệp với một đối tác).",24
"Before the surgery to remove my uterus, they had to remove my contraceptive ring (intrauterine device, IUD) and other tissue outside the uterine cavity.","Trước khi phẫu thuật cắt bỏ tử cung của tôi, họ phải tháo vòng tránh thai của tôi (dụng cụ tử cung, vòng tránh thai) và các mô khác bên ngoài khoang tử cung.",24
"A Tonghua City, Jilin Province resident was recently sentenced to 4.5 years for exposing the Chinese Communist Party’s persecution of his faith, Falun Gong."," Một cư dân ở thành phố Thông Hóa, tỉnh Cát Lâm gần đây đã bị kết án 4,5 năm vì vạch trần cuộc đàn ápPháp Luân Côngcủa Đảng Cộng sản Trung Quốc.",24
Judge Wang also asked Mr. Zhu why he was arrested in the first place and who taught him to do the Falun Gong exercises.,Thẩm phán Vương cũng hỏi anh Chu tại sao ngay từ đầu anh lại bị bắt và ai đã dạy anh các bài công pháp Pháp Luân Công.,24
"Cowering in fear, he signed a statement promising not to let his mother go out and raise awareness of the persecution of Falun Gong.","Vì sợ hãi, anh đã ký một tuyên bố cam kết không cho mẹ ra khỏi nhà để giảng chân tướng về cuộc bức hại Pháp Luân Công.",24
"While he was soon released on bail due to his advanced age, the local court sentenced him to four years on October 8, 2016.","Mặc dù ông đã sớm được tại ngoại do tuổi tác đã cao, tòa án địa phương vẫn kết án 4 năm tù vào ngày 8 tháng 10 năm 2016.",24
"The Linghai City Court sentenced Ms. Zhang Yufeng and Ms. Zhang Xiuying (no relation) to three years, and Ms. Wang Enying to one year.","Tòa án Thành phố Lăng Hải đã phán quyết bà Trương Ngọc Phượng và bà Trương Tú Anh bản án ba năm tù, và bà Vương Ân Anh bản án một năm tù.",24
"According to an insider, the police had tapped the two Falun Gong practitioners’ phones and learned about their plan to meet outside the hospital.","Theo một người trong cuộc, cảnh sát đã nghe lén điện thoại của hai học viên Pháp Luân Công và biết được kế hoạch gặp nhau bên ngoài bệnh viện của họ.",24
"“After the persecution started on July 20, 1999, my family has lived under a dark cloud and was subjected to non-stop harassment and terror.","Sau khi cuộc bức hại bắt đầu vào ngày 20 tháng 7 năm 1999, gia đình tôi đã sống trong bóng tối bao phủ và liên tục bị sách nhiễu, khủng bố.",24
"The three women were arrested at around 10 a.m. on November 16, 2020, for talking to people about Falun Gong at a local fair.",Ba người phụ nữ cao tuổi trên đã bị bắt cóc vào khoảng 10 giờ sáng ngày 16 tháng 11 năm 2020 trong khi đang giảng chân tướng về Pháp Luân Công tại một khu chợ địa phương.,24
She and three other local Falun Gong practitioners were abducted after they were followed by the police while they distributed informational materials about Falun Gong.,Bà và ba học viên Pháp Luân Công khác ở địa phương đã bị bắt sau khi họ bị cảnh sát theo dõi trong lúc phân phát tài liệu thông tin về Pháp Luân Công.,25
"Ms. Zhang was tortured for practicing her faith, Falun Gong, a mind-body practice that has been persecuted by the Chinese Communist Party since July 1999.","Bà Trương bị tra tấn vì tu luyệnPháp Luân Công, môn tu luyện đã bị Đảng Cộng sản Trung Quốc (ĐCSTQ) bức hại kể từ tháng 7 năm 1999.",25
"According to information collected by Minghui.org, 120 deaths and 702 cases of Falun Gong practitioners being sentenced were reported in the first half of 2023.","Theo thông tin Minghui.org thu thập, 120 trường hợp tử vong và 702 trường hợp học viên Pháp Luân Công bị kết án đã được báo cáo trong nửa đầu năm 2023.",25
"One day after Mr. Zhu’s case was submitted to the Haidian District Procuratorate on July 28, he was transferred to the Haidian District Detention Center.","Ngày 29 tháng 7 (chỉ 1 ngày sau khi hồ sơ vụ án của anh Chu được chuyển tới Viện Kiểm sát Quận Hải Điến), anh đã bị chuyển đến trại tạm giam Quận Hải Điến.",25
"He was taken to the Haidian District Detention Center on July 29, 2021, one day after the police submitted his case to the Haidian DistrictProcuratorate.","Ngày 29 tháng 7 năm 2021 (1 ngày sau khi cảnh sát chuyển hồ sơ vụ án của anh tới Viện Kiểm sát Quận Hải Điến), anh bị đưa đến trại tạm giam Quận Hải Điến.",25
"The delay in reporting was caused by the strict information censorship under China’s communist regime, which essentially keeps the persecution underground to avoid international scrutiny.",Sự chậm trễ trong việc báo cáo là do sự kiểm duyệt thông tin của chế độ cộng sản nhằm cố gắng che đậy cuộc bức hại để tránh sự giám sát của cộng đồng quốc tế.,25
Mr. Chen emphasized that the Anshan Town Police Station had framed him and Guo should never have signed his name on the new bail form.,Ông Trần nhấn mạnh việc Đồn Công an Thị trấn An Sơn đã gài bẫy ông và lẽ ra ông Quách không bao giờ được phép ký tên của ông vào tờ đơn bảo lãnh mới đó.,25
"The local Yunhe DistrictProcuratoratetwice returned the case to police, but the four practitioners were indicted on October 26, 2022, after the police re-submitted the case.","Viện Kiểm sát Quận Vận Hào địa phương đã hai lần trả lại hồ sơ vụ án cho cảnh sát, nhưng bốn học viên này vẫn bị truy tố vào ngày 26 tháng 10 năm 2022, sau khi cảnh sát tái đệ trình lại vụ án.",25
"Several days before the 2001 Chinese New Year (on January 24), officers broke into Ms. Liu’s home and asked if she still practiced Falun Gong.","Vài ngày trước Tết Nguyên Đán 2001 (ngày 24 tháng 1), cảnh sát đột nhập vào nhà bà Lưu và hỏi bà còn tu luyện Pháp Luân Công không.",25
"Several officers broke into Ms. Liu’s home on September 24, 2013 and confiscated her Falun Gong books, printer, computer, paper cutter, and other personal items.","Ngày 24 tháng 12 năm 2013, vài cảnh sát đột nhập vào nhà bà Lưu và tịch thu các sách Pháp Luân Công, máy in, máy tính, máy cắt giấy và các tài sản cá nhân khác của bà.",25
"The owner of a large factory sought his help and paid him 5,000 yuan (almost $700) for finding a crane company for a construction job.",Chủ của một nhà máy lớn nhờ ông ấy giúp đỡ và trả cho ông 5.000 tệ để tìm một công ty cần cẩu cho công việc xây dựng.,25
"And among the 54 practitioners who died in 2023, 27 (50%), including 17 females, were between 70 and 86 at the time of their passing.","Và trong số 54 học viên qua đời vào năm 2023, 27 (50%), trong đó có 17 nữ ở độ tuổi từ 70 đến 86 (tại thời điểm tử vong).",25
Guo Xiaochen of the Second Supervision Department in the procuratorate signed Mr. Chen’s name on the form and noted that he refused to sign himself.,Quách Hiểu Thần thuộc Phòng Giám sát Số 2 của viện kiểm sát đã ký tên ông Trần vào mẫu đơn và ghi chú rằng ông Trần từ chối tự ký.,25
The police took the three practitioners to the Jixi City Detention Center the next day and submitted their cases to the Hongxinglong Nongken Police Department.,"Ngày hôm sau, cảnh sát đã đưa ba học viên này tớiTrại tạm giamthành phố Kê Tây và chuyển hồ sơ vụ án lên phân cục cảnh sát Hồng Hưng Long Nông Khẩn.",25
"In March 2008, she went to the neighboring Xiangyin County to talk to people about Falun Gong and was shadowed by a local village secretary.","Tháng 3 năm 2008, bà đến huyện Tương Âm bên cạnh để nói chuyện với mọi người về Pháp Luân Công và bị một bí thư thôn ở địa phương theo dõi.",25
"In early 2011, she talked to a school administrator about Falun Gong, and principal Zhou Guangming reported her to the Bijie City Domestic Security Office.","Đầu năm 2011, cô giảng chân tướng Pháp Luân Công với một người quản lý trường học và hiệu trưởng Chu Quang Minh đã báo cáo cô với Đội An ninh Nội địa Thành phố Tất Tiết.",25
"The Zhucheng City Domestic Security Office submitted the five practitioners’ cases to the Zhucheng CityProcuratorate, which returned the cases to the police citing insufficient evidence.","Văn phòng An ninh Quốc gia Thành phố Chư Thành đã đệ trình vụ án của năm học viên lên Viện Kiểm sát Thành phố Chư Thành, cơ quan này đã trả lại hồ sơ cho cảnh sát với lý do không đủ bằng chứng.",25
"Ms. Ma, Ms. Chen, and Ms. Chi were taken back to Zhucheng and released on 10,000-yuan bail at around 6 p.m. on July 2, 2021.","Bà Mã, bà Trần và bà Trì đã được đưa trả lại Chư Thành và phải mất 10.000 nhân dân tệ tiền bảo lãnh vào khoảng 6 giờ ngày 2 tháng 7 năm 2021.",25
Mr. Li’s lawyers refuted the allegations and emphasized that no enacted law in China has ever criminalized Falun Gong or identiftied it as a cult.,Các luật sư của ông Lý đã bác bỏ cáo buộc và nhấn mạnh rằng chưa có luật ban hành nào của Trung Quốc hình sự hóa Pháp Luân Công hoặc coi môn này là tà giáo.,25
"Two days later, the arresting officers from the Xicheng Police Station took her to the Nanchong City Detention Center, where she remains as of today.","Hai ngày sau, những cảnh sát thực hiện vụ bắt giữ bà đã đưa bà đếnTrại tạm giamThành phố Nam Sung và hiện bà vẫn đang bị giam ở đó.",25
The judge then asked Mr. Qi to write down whatever else he intended to say and then hand deliver or mail the statement to him.,"Sau đó, thẩm phán yêu cầu ông Kỳ viết ra bất cứ điều gì ông định nói và sau đó đưa trực tiếp hoặc bưu điện bản bào chữa đó cho ông ta.",25
"Throughout Mr. Qi’s detention, whenever the guards deemed him disobedient, they shocked him with electric batons or forced him to stand for hours on end.","Trong suốt thời gian ông Kỳ bị giam giữ, bất cứ khi nào lính canh cho rằng ông không tuân lệnh, họ sẽ sốc điện ông bằng dùi cui điện hoặc buộc ông phải đứng hàng giờ liền.",25
"The arresting officers from the Dalian City Police Department notified the Qinghe Police Station, which dispatched officers to pick her up and take her back.",Cảnh sát bắt giữ bà thuộc Công an thành phố Đại Liên đã thông báo cho Đồn Công an Thanh Hà đến đón và đưa bà trở về.,25
The practitioners were taken to a community hospital for health exams the following morning before being driven to the Changyi City Lockup in the afternoon.,Các học viên được đưa đến bệnh viện cộng đồng ở Trường Nghi để kiểm tra sức khỏe vào sáng hôm sau trước khi bị đưa đến trại giam tại thành phố.,25
"Judge Fu Rao was initially assigned to handle the case, but judge Liu Zhongcheng was asked to take over after Fu went on maternity leave.","Thẩm phán Phó Nhiêu ban đầu được giao nhiệm vụ xử lý vụ án, nhưng Thẩm phán Lưu Trung Thành được yêu cầu đảm nhận sau khi Phó nghỉ sinh.",25
"Officer Song Yuze (+86-13313337600, in charge of the case) flashed a summons from the procuratorate and ordered Mr. Chen to sign his new bail form.","Cảnh sát Tống Vũ Trạch (+86-13313337600, phụ trách vụ án) đã đưa giấy triệu tập của viện kiểm sát và yêu cầu ông Trần ký tên vào đơn bảo lãnh mới.",25
"Both the Linghai CityProcuratorateand theLinghai City Courthave been designated to handle local Falun Gong cases since 2020, as a way to expedite the prosecution process.","Cả Viện Kiểm sát Thành phố Lăng Hải và Tòa án Thành phố Lăng Hải đều được chỉ định xét xử các vụ án liên quan đến Pháp Luân Công tại địa phương kể từ năm 2020, như một cách để đẩy nhanh quá trình truy tố.",25
"With his chronic gastritis, he could not eat or drink anything cold; his stomach was in pain, his abdomen became bloated, and he had diarrhea.","Với căn bệnh viêm dạ dày mãn tính, ông không thể ăn uống đồ lạnh; đau dạ dày, bụng ông ấy chướng lên và bị tiêu chảy.",25
"In November 2005, Mr. Qi’s daughter, Ms. Qi Xin, who was about 19 at the time, was interviewed by human rights lawyer Mr. Gao Zhisheng.","Tháng 11 năm 2005, con gái của ông Kỳ, cô Kỳ Hâm (lúc đó khoảng 19 tuổi) đã được luật sư nhân quyền ông Cao Trí Thịnh phỏng vấn.",25
"This is not the first time that Ms. Zhang Hua, a former employee of the Tongnan County Agricultural Machinery Company, has been targeted for her faith.",Đây không phải là lần đầu tiên bà Trương Hoa (một cựu nhân viên Công ty Máy nông nghiệp Huyện Đồng Nam) bị chính quyền nhắm đến vì đức tin của mình.,26
"It was learned recently that Mr. Liang had been sentenced to eight months and that his prison term was set to end on October 26, 2023.","Gần đây, có thông tin về việc ông Lương đã bị kết án 8 tháng và thời hạn tù của ông sẽ kết thúc vào ngày 26 tháng 10 năm 2023.",26
He worked at the Gongyuan Police Station in 2019 and was later reassigned to the Qianjin Police Station in the same Xinfu District of Fushun City.,"Năm 2019, Trương làm việc tại Đồn Cảnh sát Công Viên, sau đó được điều đến Đồn Cảnh sát Thiên Kim, cùng quận Tân Phủ, thành phố Phủ Thuận.",26
She then called the Pingxifu Police Station and the person who picked up the phone claimed that they did not have an officer named Zhao Hui.,"Sau đó, bà gọi đến Công an Bình Tây Phủ và người nhấc máy khẳng định rằng cơ quan họ không có cảnh sát nào tên Triệu Huy.",26
"She had invited her parents-in-law, both retired physicians, to go with her to avoid police harassment, but they declined because their health wasn’t suitable for travel.","Cô đã mời bố mẹ chồng, đều là bác sỹ đã nghỉ hưu, đi cùng để tránh sự quấy rối của cảnh sát nhưng họ từ chối vì sức khỏe không phù hợp để di chuyển.",26
"After the hearing was over, Mr. Li’s daughter immediately told the lawyers, “After my father was arrested, I was summoned to the police station for questioning.","Sau khi phiên xét xử kết thúc, con gái ông Lý lập tức kể với luật sư: “Sau khi bố tôi bị bắt giữ, tôi bị triệu tập đến đồn cảnh sát để thẩm vấn.",26
"When her prison term ended, the authorities directly sent her to Jiangxi Province Women’s Forced Labor Camp on November 10, 2006, to serve three more years.","Khi bà mãn hạn tù, chính quyền đã đưa bà thẳng đến Trại Lao động Cưỡng bức Nữ Tỉnh Giang Tây vào ngày 10 tháng 11 năm 2006, để thụ án thêm ba năm nữa.",26
"Ms. Yang Chunrong (also known as Ms. Yang Xu) was arrested on April 22, 2021 and sentenced to six years and nine months in April 2023.","Cô Dương Xuân Dung (còn gọi là Dương Húc) bị bắt vào ngày 22 tháng 4 năm 2021, và bị kết án sáu năm chín tháng vào tháng 4 năm 2023.",26
"He was also tortured by being handcuffed to an iron gate several times, each time lasting 2-3 days, while not being allowed to use the restroom.","Ông cũng bị tra tấn và bị còng tay vào cổng sắt nhiều lần, mỗi lần kéo dài từ 2 tới 3 ngày, trong khi không được phép sử dụng nhà vệ sinh.",26
Above are just three of the latest examples of the Chinese Communist Party’s censorship of information about Falun Gong over the past 24 years of persecution.,Trên đây chỉ là ba trong số những ví dụ mới nhất về việc Đảng Cộng sản Trung Quốc kiểm duyệt thông tin về Pháp Luân Công trong cuộc đàn áp 24 năm qua.,26
"Among the confirmed cases, two were in 2019, three were in 2022, 56 were in 2023, and the occurrence time of another 13 cases was unknown.","Trong số các trường hợp được báo cáo, có 2 trường hợp xảy ra vào năm 2019, 3 trường hợp vào năm 2022, 56 trường hợp vào năm 2023 và thời gian kết án của 13 trường hợp còn lại vẫn chưa được xác định.",26
The doctor also told me that a CT scan was scheduled for the morning of April 18 and that the IUD would be removed that afternoon.,Bác sỹ cũng cho tôi biết lịch chụp CT vào sáng 18 tháng 4 và vòng tránh thai sẽ được tháo ra vào chiều hôm đó.,26
"In China, usually the jurisdiction where a suspected crime takes place should handle the case, but occasionally a different jurisdiction may be allowed to take over.","Ở Trung Quốc, thường thì khu vực pháp quyền nơi xảy ra vụ án sẽ chịu trách nhiệm xử lý vụ việc, nhưng đôi khi một khu vực pháp quyền khác cũng có thể được phép tiếp quản.",26
